MEM 382.015625 1684509373.8078
MEM 382.015625 1684509373.9079
MEM 382.015625 1684509374.0081
MEM 382.015625 1684509374.1082
MEM 384.015625 1684509374.2083
MEM 384.015625 1684509374.3085
MEM 382.464844 1684509374.4086
MEM 382.464844 1684509374.5088
MEM 382.464844 1684509374.6089
MEM 382.464844 1684509374.7095
MEM 382.464844 1684509374.8097
MEM 382.464844 1684509374.9098
MEM 382.464844 1684509375.0100
MEM 382.464844 1684509375.1102
MEM 382.464844 1684509375.2103
MEM 382.464844 1684509375.3105
MEM 382.464844 1684509375.4106
MEM 382.464844 1684509375.5107
MEM 382.464844 1684509375.6109
MEM 382.464844 1684509375.7110
MEM 382.464844 1684509375.8112
MEM 382.464844 1684509375.9113
MEM 382.464844 1684509376.0116
MEM 382.464844 1684509376.1117
MEM 382.464844 1684509376.2118
MEM 382.464844 1684509376.3119
MEM 382.464844 1684509376.4121
MEM 382.464844 1684509376.5122
MEM 382.464844 1684509376.6124
MEM 382.464844 1684509376.7126
MEM 382.464844 1684509376.8127
MEM 382.464844 1684509376.9129
MEM 382.464844 1684509377.0131
MEM 382.464844 1684509377.1132
MEM 382.464844 1684509377.2133
MEM 382.464844 1684509377.3135
MEM 382.464844 1684509377.4136
MEM 382.464844 1684509377.5138
MEM 382.464844 1684509377.6140
MEM 261.695312 1684509377.7142
